Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Total Resource Shared,16.33421754865385,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Incidence,2004320.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,2534285.328412601,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,8.149505841708834e-06,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,1.2644115352900738,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,6.445253850207347e-06,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Frequency,0.5437065972222223,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Resource Shared,9572.984563058959,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Incidence,3686400.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,4829159.899240423,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,0.002596838260378407,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,1.3099934622505487,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,0.0019784073212849316,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Frequency,1.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Resource Shared,9568.190986352329,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Incidence,2861984.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,4461667.714954497,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,0.00334320212354518,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,1.5589422285220662,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,0.002139943225460157,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Frequency,0.7763628472222223,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Resource Shared,11.158025279596808,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Incidence,841040.0,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,1149069.1390381432,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,1.3266937695706279e-05,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,1.3662479062091497,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,9.710396486748695e-06,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Frequency,0.2281467013888889,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Resource Shared,571.3715603828032,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Incidence,998928.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,461575.08118173084,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,0.0005719847280112313,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,0.462070420672692,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,0.0012363430617991548,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Frequency,0.2709765625,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Resource Shared,4.79357670660612,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Incidence,824416.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,367492.1842841704,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,5.814511977698298e-06,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,0.4457606163443824,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,1.304385340665528e-05,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Frequency,0.22363715277777776,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Resource Shared,9545.49232023071,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Incidence,841040.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,1145805.431788538,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,0.011349629411479491,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,1.362367344940238,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,0.008261985273084065,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Frequency,0.2281467013888889,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Resource Shared,52.03692025447445,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,2235325.2343348362,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,1.4115918037780613e-05,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.6063707775430871,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,2.327880887205113e-05,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Resource Shared,24.438884260286034,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Incidence,1710128.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,790548.2259159392,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,1.4290675470073606e-05,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.46227430105579187,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,3.09128880220801e-05,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Frequency,0.4639019097222222,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Resource Shared,23.775701507362335,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Incidence,2681408.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,1593922.1602253094,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,8.86687199686222e-06,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.5944347746502245,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,1.491625341328638e-05,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Frequency,0.7273784722222222,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Resource Shared,38.548565076704286,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Incidence,3657808.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,2224279.6427552765,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,1.053870653591011e-05,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.6080908682892259,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,1.7330508389998775e-05,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Frequency,0.9922439236111111,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Resource Shared,4.716495253893645,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Incidence,1405360.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,648306.8371612072,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,3.356076203886296e-06,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.4613101533850453,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,7.275044270447948e-06,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Frequency,0.3812282986111111,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Resource Shared,27.59803599418857,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Incidence,1976272.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,1444777.0084142615,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,1.396469514023807e-05,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.7310618216592967,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,1.910156977004265e-05,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Frequency,0.5360980902777778,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Resource Shared,47.32042500058068,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Incidence,2281040.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,1587018.3971698128,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,2.074510968706409e-05,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.6957433439000688,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,2.9816298390147596e-05,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Frequency,0.6187717013888889,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Resource Shared,11.695054194982209,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Incidence,502496.0,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,232645.28102067398,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,2.3273924956581165e-05,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.4629793690311445,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,5.026736955103699e-05,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Frequency,0.13631076388888888,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Resource Shared,16.56616455212995,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Incidence,502496.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,408757.79308603914,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,3.296775407591294e-05,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.8134548197120756,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,4.0526427788917115e-05,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Frequency,0.13631076388888888,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Resource Shared,13.488355177770279,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Incidence,14296.0,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,2410.6340699629277,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,0.0009435055384562311,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.16862297635442974,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,0.005564221937754404,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Frequency,0.0038780381944444444,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Resource Shared,0.0,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Incidence,14296.0,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,8634.957509477897,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,0.0,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.6040121369248669,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,0.0,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Relationship Frequency,0.0038780381944444444,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1026
Total Resource Shared,127499.92230064944,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1027
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1027
Total Source Stockpile,3307279.1851659343,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1027
Resource Transfer Rate,0.03458656746436888,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1027
Mean Source Stockpile,0.8971568970176688,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1027
Resource Transfer Ratio,0.03712026838159341,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1027
