Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Resource Transfer Rate,6.465177452675407e-06,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1004
Mean Source Stockpile,2.003788010808246,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1004
Resource Transfer Ratio,3.226467349898788e-06,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1004
Relationship Frequency,0.14499565972222223,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1004
Total Resource Shared,0.0,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1004
Relationship Incidence,172568.0,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1004
Total Source Stockpile,315467.7182719197,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1004
Resource Transfer Rate,0.0,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1004
Mean Source Stockpile,1.8280777332525133,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1004
Resource Transfer Ratio,0.0,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1004
Relationship Frequency,0.04681206597222222,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1004
Total Resource Shared,9510.03017898218,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Source Stockpile,3253700.7832419327,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Rate,0.0025797607907395237,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Mean Source Stockpile,0.8826228253151944,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,0.0029143168255846,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Frequency,1.0,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Resource Shared,79.30354362775462,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Incidence,1230672.0,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Source Stockpile,1231471.710046976,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Rate,6.44392198959224e-05,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Mean Source Stockpile,1.0006498157486123,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,6.43932267138038e-05,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Frequency,0.33384114583333335,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Resource Shared,1359.2357763562588,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Incidence,370168.0,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Source Stockpile,282315.91588702955,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Rate,0.003671942945787477,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Mean Source Stockpile,0.7626696956166648,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,0.004791522163242388,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Frequency,0.10041449652777777,Parent Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Resource Shared,3746.1245600135817,Nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Incidence,740336.0,Nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Source Stockpile,718233.22857254,Nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Rate,0.005060032958026601,Nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Mean Source Stockpile,0.9701449457712984,Nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,0.005188686551436329,Nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Frequency,0.20082899305555554,Nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Resource Shared,44.57311302119697,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Incidence,822096.0,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Source Stockpile,387887.75018290343,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Rate,5.4218866192265824e-05,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Mean Source Stockpile,0.4718278037880046,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,0.00011489919850580603,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Frequency,0.2230078125,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Resource Shared,1527.050538202314,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Incidence,303040.0,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Source Stockpile,286018.2003695637,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Rate,0.005039105524690847,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Mean Source Stockpile,0.943829858664083,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,0.005310644266881445,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Frequency,0.08220486111111111,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Resource Shared,3866.3102222508787,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Incidence,606080.0,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Source Stockpile,689107.0897782642,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Rate,0.006379207732066524,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Mean Source Stockpile,1.1369903144440736,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,0.005579305384951292,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Frequency,0.16440972222222222,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Resource Shared,2339.25968404873,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Incidence,303040.0,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Source Stockpile,403088.88940866955,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Rate,0.007719309939442746,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Mean Source Stockpile,1.3301507702239623,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,0.005769850192404276,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Frequency,0.08220486111111111,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Resource Shared,2.749971163666927,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Incidence,97712.0,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Source Stockpile,116033.75095344923,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Rate,2.8143638075844594e-05,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Mean Source Stockpile,1.1875076853758928,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,2.3699190700808363e-05,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Frequency,0.02650607638888889,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Resource Shared,2386.888783657447,Child Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Incidence,370168.0,Child Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Source Stockpile,435917.3126855414,Child Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Rate,0.006448122970266061,Child Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Mean Source Stockpile,1.1776201959260157,Child Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,0.0054457355773834225,Child Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Relationship Frequency,0.10041449652777777,Child Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1005
Total Resource Shared,0.44273037438474727,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Source Stockpile,3721504.7265360625,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Rate,1.2009830034308466e-07,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.0095227665299649,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,1.1896540626652304e-07,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Frequency,1.0,Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Resource Shared,0.0,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Incidence,1000880.0,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Source Stockpile,474118.3444804191,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Rate,0.0,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Mean Source Stockpile,0.473701487171708,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,0.0,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Frequency,0.2715060763888889,Unrelated Neighbor,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Resource Shared,0.0,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Incidence,554048.0,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Source Stockpile,810224.0048589152,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Rate,0.0,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.4623715000485793,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,0.0,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Frequency,0.1502951388888889,Non-nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Resource Shared,0.4383530322018284,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Incidence,718544.0,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Source Stockpile,632230.6580229639,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Rate,6.100573273200088e-07,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Mean Source Stockpile,0.8798774438628169,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,6.933430429387393e-07,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Frequency,0.19491753472222223,Non-nuclear Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Resource Shared,0.0,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Incidence,530920.0,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Source Stockpile,987335.2626632776,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Rate,0.0,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.8596686179900503,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Frequency,0.14402126736111112,Child Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Resource Shared,0.004377342182918936,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Incidence,1061840.0,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Source Stockpile,1568778.304756636,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Rate,4.122412211744647e-09,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.4774149634188165,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,2.79028729389775e-09,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Frequency,0.28804253472222224,Nuclear Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Resource Shared,0.004377342182918936,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Incidence,530920.0,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Source Stockpile,581443.0420928113,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Rate,8.244824423489295e-09,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.095161308846552,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,7.528410924325385e-09,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Frequency,0.14402126736111112,Parent Channelmate 0,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Resource Shared,0.0,Child Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Relationship Incidence,94904.0,Child Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1006
Total Source Stockpile,111369.55624775446,Child Channelmate 1,262144,262400,resource-even__channelsense-yes__nlev-two,1006
